time/total_timesteps,time/fps,train/reward,train/reward_mean,train/reward_max,time/iterations,time/time_elapsed,train/reward_min,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/approx_kl
2914304,247,-1.4421625,0.4012383222579956,107.115585,1423,11783,-135.79108,118.01761627197266,14220,-42.320235347747804,-0.0017437802453059703,190.3486913204193,0.0001,0.1,0.126611328125,0.7204058170318604,1.0420931577682495,0.006308901
2916352,247,2.2737408,0.4737688899040222,115.46136,1424,11791,-146.36989,166.5579833984375,14230,-42.318815565109254,-0.0007684514275752008,311.2546676635742,0.0001,0.1,0.078857421875,0.7768641710281372,1.042027235031128,0.0031475672
2918400,247,-1.5800449,0.26783081889152527,29.218428,1425,11799,-21.2658,115.7042465209961,14240,-42.3169008731842,-0.001942621511989273,353.2509370803833,0.0001,0.1,0.015771484375,0.7708005905151367,1.0419992208480835,0.0013586408
2920448,247,-0.30563056,0.346360981464386,111.66832,1426,11808,-141.56076,37.34673309326172,14250,-42.31819314956665,-0.0021155217065825125,59.84533066749573,0.0001,0.1,0.150244140625,0.8693141341209412,1.0421624183654785,0.007397663
2922496,247,0.89804256,0.44869109988212585,114.94388,1427,11816,-145.69254,117.43400573730469,14260,-42.31719217300415,0.003488452891178895,262.2536294937134,0.0001,0.1,0.199755859375,0.8050265312194824,1.0418035984039307,0.015326066
2924544,247,-16.463938,0.40805312991142273,51.06803,1428,11824,-40.74221,130.32113647460938,14270,-42.31178464889526,-0.0025463851285167038,326.65042152404783,0.0001,0.1,0.004150390625,0.7774183750152588,1.0418235063552856,0.00075132994
2926592,247,-9.116507,0.25293752551078796,113.832405,1429,11832,-144.3056,75.45954895019531,14280,-42.31205530166626,-0.0015919013414531947,129.28247547149658,0.0001,0.1,0.01142578125,0.8302211761474609,1.041798710823059,0.0015782762
2928640,247,1.6443841,0.4007776379585266,108.15564,1430,11840,-137.05048,263.2294006347656,14290,-42.31265377998352,-0.006306067720288411,224.19646139144896,0.0001,0.1,0.129833984375,0.7593346238136292,1.04185950756073,0.0046142903
2930688,247,0.1354809,0.4721582233905792,112.710464,1431,11849,-142.90976,94.09368133544922,14300,-42.313842630386354,-0.0017166909179650246,272.42424087524415,0.0001,0.1,0.018896484375,0.8275861740112305,1.041895866394043,0.0018213587
2932736,247,-6.743783,0.22202380001544952,29.334602,1432,11857,-21.131254,109.2536392211914,14310,-42.31388444900513,-0.00021057192934677006,300.54239597320554,0.0001,0.1,0.014208984375,0.7608115077018738,1.0418297052383423,0.002491169
2934784,247,4.6519203,0.40879201889038086,112.758896,1433,11865,-142.94395,23.787303924560547,14320,-42.30932445526123,-0.0007789462659275159,42.51213788986206,0.0001,0.1,0.160693359375,0.8424471616744995,1.0414252281188965,0.011794886
2936832,247,0.6386144,0.43530797958374023,114.19145,1434,11873,-144.7608,176.2143096923828,14330,-42.29867825508118,0.007283803506288678,307.3733332633972,0.0001,0.1,0.33876953125,0.823662519454956,1.041400671005249,0.018342653
2938880,247,-1.3258497,0.3274669945240021,36.053898,1435,11881,-38.691566,109.2774658203125,14340,-42.29771909713745,-0.0012932987257954665,303.6498077392578,0.0001,0.1,0.193310546875,0.7899885177612305,1.0413113832473755,0.0039642816
2940928,247,7.303271,0.30086857080459595,108.26085,1436,11890,-137.23479,42.581626892089844,14350,-42.29767708778381,-0.0016261495591606944,93.01300954818726,0.0001,0.1,0.008056640625,0.8291577100753784,1.0413388013839722,0.0014488669
2942976,247,-1.6609924,0.39696744084358215,108.20019,1437,11898,-137.16527,114.25936889648438,14360,-42.30110688209534,-0.001279974146746099,234.42932024002076,0.0001,0.1,0.149951171875,0.7893409132957458,1.0416259765625,0.0050717453
2945024,247,-21.306412,0.36702582240104675,108.478615,1438,11906,-137.48607,184.9118194580078,14370,-42.30545816421509,-0.0034759984380798416,283.2426580429077,0.0001,0.1,0.062646484375,0.8167073130607605,1.0416152477264404,0.002591913
2947072,247,-0.2235883,0.2625473439693451,60.857662,1439,11914,-67.09063,167.70982360839844,14380,-42.30452771186829,-0.0018552836088929325,291.805025100708,0.0001,0.1,0.001806640625,0.7623940706253052,1.041581392288208,0.0004825819
2949120,247,4.927052,0.3970220983028412,105.46094,1440,11922,-133.89447,35.27988815307617,14390,-42.301528739929196,-0.002467701330897398,65.53162786960601,0.0001,0.1,0.2142578125,0.735298752784729,1.0414327383041382,0.010121722
2951168,247,0.76960707,0.4098876416683197,101.41274,1441,11930,-128.7033,111.39987182617188,14400,-42.29776782989502,-0.0023317198269069196,302.0855493545532,0.0001,0.1,0.1138671875,0.7603150010108948,1.0412198305130005,0.0044139605
2953216,247,-3.716819,0.32344165444374084,35.76231,1442,11939,-35.20211,125.2551040649414,14410,-42.29408626556396,-0.0015036800061352551,266.82669773101804,0.0001,0.1,0.005224609375,0.7993351817131042,1.0412943363189697,0.0008865842
2955264,247,-7.6579437,0.33344149589538574,115.955444,1443,11947,-147.01277,35.39122772216797,14420,-42.296091890335084,-0.0039027135993819685,75.40302758216858,0.0001,0.1,0.04404296875,0.8141654133796692,1.0412615537643433,0.002602486
2957312,247,3.176644,0.40007972717285156,111.34097,1444,11955,-141.14552,131.95065307617188,14430,-42.29578394889832,0.00046599150373367594,296.315700340271,0.0001,0.1,0.145068359375,0.7422860860824585,1.0412724018096924,0.0052885236
2959360,247,8.053358,0.43761634826660156,49.023666,1445,11963,-49.52309,106.71495819091797,14440,-42.2960147857666,-0.0033535746813868174,296.9544937133789,0.0001,0.1,0.052001953125,0.822685718536377,1.0413563251495361,0.0029857443
2961408,247,0.35857853,0.23690277338027954,109.201515,1446,11971,-138.43475,74.95501708984375,14450,-42.29718074798584,0.0036324147717095912,141.27915658950806,0.0001,0.1,0.208642578125,0.8284305930137634,1.0412901639938354,0.01131925
2963456,247,0.84422314,0.4173390567302704,116.104675,1447,11980,-147.18681,43.215721130371094,14460,-42.30205020904541,0.00114324371679686,193.77962970733643,0.0001,0.1,0.35166015625,0.7461429238319397,1.0414594411849976,0.01136611
2965504,247,0.44633985,0.4342982769012451,106.56177,1448,11988,-135.07463,169.0769805908203,14470,-42.29263601303101,0.02490353265311569,311.50829620361327,0.0001,0.1,0.54375,0.8214190006256104,1.0411803722381592,0.02343801
2967552,247,2.9246893,0.24031580984592438,26.332518,1449,11996,-18.9633,129.78150939941406,14480,-42.29704637527466,0.0028659266012255103,314.32561321258544,0.0001,0.1,0.262646484375,0.7679381370544434,1.0414847135543823,0.0085165575
2969600,247,3.95494,0.3289579451084137,103.55283,1450,12004,-131.27423,25.34818458557129,14490,-42.302311754226686,-0.0008616499006166122,40.43710923194885,0.0001,0.1,0.163818359375,0.8802428841590881,1.0417757034301758,0.019556817
2971648,247,0.074156135,0.4116966128349304,106.87429,1451,12012,-135.48448,138.86048889160156,14500,-42.31221270561218,0.004854826163500548,234.8047840118408,0.0001,0.1,0.2171875,0.8399086594581604,1.0419650077819824,0.013406144
2973696,247,-3.957298,0.3770435154438019,48.414886,1452,12021,-38.49434,107.16167449951172,14510,-42.31423206329346,-0.002042660012375563,298.21654052734374,0.0001,0.1,0.006787109375,0.7756103277206421,1.0419665575027466,0.00095050456
2975744,247,4.8889766,0.2768786549568176,108.26385,1453,12029,-137.41638,86.38774108886719,14520,-42.31465044021606,-0.0029018716304562986,128.31015501022338,0.0001,0.1,0.04208984375,0.7179701328277588,1.0419869422912598,0.002239305
2977792,247,-1.1712953,0.3721380829811096,107.05529,1454,12037,-135.71393,111.91514587402344,14530,-42.31486964225769,-0.0035161981955752707,222.58466911315918,0.0001,0.1,0.025,0.7386916875839233,1.0420056581497192,0.0017291763
2979840,247,0.88268584,0.43963706493377686,105.24748,1455,12045,-133.60797,116.35382080078125,14540,-42.31598057746887,-0.0028804993198718876,311.26077308654783,0.0001,0.1,0.017919921875,0.7763789892196655,1.042036771774292,0.001466631
2981888,247,1.1110435,0.20033207535743713,26.41153,1456,12053,-18.97783,197.64013671875,14550,-42.316174840927125,-0.0018306060053873807,334.67452278137205,0.0001,0.1,0.018359375,0.676400899887085,1.0420355796813965,0.0020404472
2983936,247,0.7714643,0.38616830110549927,104.32273,1457,12062,-132.27225,18.58347511291504,14560,-42.31684293746948,-0.0007904952712124213,40.55179541110992,0.0001,0.1,0.05439453125,0.8253588676452637,1.0421602725982666,0.0034480975
2985984,247,1.5328192,0.4194004535675049,110.83387,1458,12070,-140.52881,86.9828109741211,14570,-42.31876096725464,-0.003246566472807899,288.1460880279541,0.0001,0.1,0.19814453125,0.8241040110588074,1.0420787334442139,0.007696222
2988032,247,-14.196213,0.34141167998313904,31.85664,1459,12078,-31.983324,174.777587890625,14580,-42.317130374908444,-0.0015776854066643863,321.23305931091306,0.0001,0.1,0.010595703125,0.6911942958831787,1.0420714616775513,0.001182301
2990080,247,-4.793942,0.2868744134902954,105.22677,1460,12086,-133.6003,30.47004508972168,14590,-42.31711668968201,-0.002578286122297868,63.87814350128174,0.0001,0.1,0.030615234375,0.8314410448074341,1.0420619249343872,0.0020402514
2992128,247,1.957804,0.41176366806030273,113.8154,1461,12094,-144.2839,85.86587524414062,14600,-42.319561052322385,-0.002733354561496526,233.093856716156,0.0001,0.1,0.0361328125,0.7371752262115479,1.0422415733337402,0.0024095392
2994176,247,68.794106,0.4525834023952484,68.794106,1462,12102,-79.32135,81.58279418945312,14610,-42.32241005897522,-0.0006814487860538065,311.8275035858154,0.0001,0.1,0.00546875,0.7995773553848267,1.0422378778457642,0.0004004768
2996224,247,0.7036387,0.22003372013568878,112.67522,1463,12111,-142.99124,132.22569274902344,14620,-42.32177057266235,-0.001840681122848764,227.3393949508667,0.0001,0.1,0.006298828125,0.7910362482070923,1.0422372817993164,0.000967199
2998272,247,1.8275267,0.40879911184310913,109.73424,1464,12119,-139.10864,37.30283737182617,14630,-42.32480707168579,-0.002770249664899893,97.79911532402039,0.0001,0.1,0.079736328125,0.6042858362197876,1.0425196886062622,0.0045227734
3000320,247,1.5465922,0.44774192571640015,111.96004,1465,12127,-141.93178,159.14459228515625,14640,-42.3296124458313,-0.0015167101111728698,309.9054527282715,0.0001,0.1,0.0232421875,0.7716890573501587,1.0424692630767822,0.0018653887
3002368,247,4.859444,0.2775469422340393,27.61346,1466,12147,-33.34824,192.17173767089844,14650,-42.328896284103394,-0.001192434853874147,319.83788108825684,0.0001,0.1,0.005810546875,0.7892588376998901,1.0425071716308594,0.0006633934
3004416,247,2.4347305,0.35552361607551575,110.32295,1467,12156,-139.76047,31.29224967956543,14660,-42.33292822837829,0.0024661781499162316,53.63482613563538,0.0001,0.1,0.263427734375,0.8493590950965881,1.0426660776138306,0.008429201
3006464,247,-0.88044506,0.4133097529411316,112.30279,1468,12164,-142.3662,200.52621459960938,14670,-42.33267693519592,-0.004297835435136221,270.04451780319215,0.0001,0.1,0.0478515625,0.8003989458084106,1.0425736904144287,0.0020955363
3008512,247,15.024422,0.4445856809616089,49.278244,1469,12172,-50.007305,167.5818328857422,14680,-42.331071090698245,-0.0012718857964500786,293.1708213806152,0.0001,0.1,0.007958984375,0.7998437881469727,1.042549967765808,0.00065007585
3010560,247,1.8794221,0.2082434445619583,110.200005,1470,12180,-139.71698,52.80184555053711,14690,-42.33136377334595,-0.0011645492602838203,142.71598358154296,0.0001,0.1,0.00712890625,0.8060352802276611,1.0425854921340942,0.000792908
3012608,247,-0.58374345,0.3861159682273865,107.04371,1471,12188,-135.68515,92.74076843261719,14700,-42.331879663467404,0.002216798299923539,190.03778638839722,0.0001,0.1,0.313916015625,0.7449690103530884,1.0426573753356934,0.011455171
3014656,247,0.93915945,0.4480106234550476,108.463036,1472,12197,-137.46382,147.3043670654297,14710,-42.33451280593872,-0.0017962296056794002,309.55051040649414,0.0001,0.1,0.042578125,0.7601103782653809,1.042689561843872,0.0030781713
3016704,247,-0.4739508,0.22515109181404114,26.630266,1473,12205,-19.01522,149.2763671875,14720,-42.3346586227417,-0.002129171453998424,310.8708833694458,0.0001,0.1,0.005126953125,0.7620628476142883,1.0426876544952393,0.0010060347
3018752,247,-3.220111,0.3601854145526886,105.793205,1474,12213,-134.15375,19.051353454589844,14730,-42.3335985660553,-0.0025420189020223917,37.40723958015442,0.0001,0.1,0.03369140625,0.8647706508636475,1.0426141023635864,0.0029747137
3020800,247,-0.026001275,0.4411773383617401,112.56203,1475,12221,-142.61095,133.91807556152344,14740,-42.33181118965149,0.0033399862964870407,244.68252868652343,0.0001,0.1,0.1998046875,0.8223974704742432,1.0425776243209839,0.009801914
3022848,247,8.015826,0.37323611974716187,50.66187,1476,12229,-40.31242,130.98880004882812,14750,-42.33242993354797,0.0027267738943919538,314.41360721588137,0.0001,0.1,0.103857421875,0.7806331515312195,1.042679786682129,0.008422129
3024896,247,-3.7112267,0.3164471387863159,113.95634,1477,12238,-144.55797,62.788429260253906,14760,-42.334808921813966,-0.002020067936973646,121.34176959991456,0.0001,0.1,0.03310546875,0.6958881616592407,1.0427228212356567,0.0026055784
3026944,247,-1.357795,0.41069555282592773,116.98588,1478,12246,-148.35738,172.3876495361328,14770,-42.33671951293945,0.0025316503830254077,273.6232801437378,0.0001,0.1,0.162646484375,0.7533766031265259,1.0428506135940552,0.015169767
3028992,247,0.2164913,0.47038745880126953,111.04997,1479,12254,-140.7757,159.04916381835938,14780,-42.33947863578796,-0.0015289945731638,316.26453666687013,0.0001,0.1,0.0654296875,0.795686662197113,1.0428380966186523,0.0045351656
3031040,247,1.577153,0.18837575614452362,25.791042,1480,12262,-18.40174,127.49984741210938,14790,-42.33904323577881,-0.0008843837611493654,312.95856895446775,0.0001,0.1,0.052099609375,0.7378362417221069,1.0428627729415894,0.0035878592
3033088,247,-0.6880261,0.37464800477027893,101.94212,1481,12270,-129.3362,17.60132598876953,14800,-42.33757371902466,-0.0024364833952859044,30.592635250091554,0.0001,0.1,0.03037109375,0.8414446711540222,1.042736530303955,0.0028545903
3035136,247,2.939862,0.4049692749977112,105.1609,1482,12278,-133.403,187.75465393066406,14810,-42.33558611869812,-0.0018240483128465711,296.64746074676515,0.0001,0.1,0.11533203125,0.750592827796936,1.0428272485733032,0.006156659
3037184,247,5.0546484,0.31850239634513855,31.24818,1483,12287,-31.056028,172.07391357421875,14820,-42.33886456489563,-0.0012851129693444818,259.21458263397216,0.0001,0.1,0.00654296875,0.7982454299926758,1.0428293943405151,0.00073445286
3039232,247,-5.8600993,0.27570319175720215,102.67247,1484,12295,-130.15762,28.723634719848633,14830,-42.33637814521789,-0.0022055383189581333,65.47687091827393,0.0001,0.1,0.09189453125,0.8768545985221863,1.0427147150039673,0.003919283
3041280,247,-0.42915767,0.3881972134113312,104.17261,1485,12303,-132.33713,122.37683868408203,14840,-42.338923406600955,-0.001241831562947482,223.9958839416504,0.0001,0.1,0.176318359375,0.8049635887145996,1.043094277381897,0.0062506087
3043328,247,6.6657243,0.511040449142456,49.556442,1486,12311,-50.188694,140.57363891601562,14850,-42.34654560089111,-7.068720005918295e-05,273.2807109832764,0.0001,0.1,0.024755859375,0.7576446533203125,1.0431047677993774,0.002001007
3045376,247,0.13229917,0.15071362257003784,111.694244,1487,12319,-141.89088,93.9823226928711,14860,-42.34626216888428,-0.0007736632862361148,168.94367780685425,0.0001,0.1,0.0162109375,0.7266519665718079,1.0430957078933716,0.0019329858
3047424,247,0.5254448,0.3904367685317993,103.607315,1488,12328,-131.51956,136.91873168945312,14870,-42.34502358436585,-0.003231802169466391,169.02882232666016,0.0001,0.1,0.018603515625,0.6383322477340698,1.0429842472076416,0.0020972877
3049472,247,-0.08663849,0.4365661144256592,108.325165,1489,12336,-137.6127,148.1939697265625,14880,-42.344565868377686,0.0049307738314382735,284.14873485565187,0.0001,0.1,0.0986328125,0.7825526595115662,1.0431355237960815,0.0070077665
3051520,247,-0.08827588,0.27625852823257446,25.090677,1490,12344,-32.317196,141.31680297851562,14890,-42.349622535705564,-4.498880880419165e-05,287.52610816955564,0.0001,0.1,0.129638671875,0.7847459316253662,1.0432076454162598,0.0025144033
3053568,247,-2.239019,0.30582720041275024,105.22326,1491,12352,-133.92247,20.38487434387207,14900,-42.34901866912842,-0.002734853044967167,46.29408421516418,0.0001,0.1,0.1728515625,0.836848795413971,1.043199896812439,0.005747905
3055616,247,0.7080553,0.43642252683639526,109.48918,1492,12360,-139.09094,144.59999084472656,14910,-42.34858517646789,-0.0015162781084654853,288.9994390487671,0.0001,0.1,0.0908203125,0.7318928241729736,1.0431909561157227,0.002954726
3057664,247,13.285858,0.4465048909187317,48.333107,1493,12369,-38.423622,145.55938720703125,14920,-42.349807548522946,-0.0008262508665211499,292.228657913208,0.0001,0.1,0.0779296875,0.8054313063621521,1.0431996583938599,0.002887621
3059712,247,2.1132708,0.19621647894382477,108.35373,1494,12377,-137.86008,46.711669921875,14930,-42.351255369186404,-0.0012674333120230585,122.44075555801392,0.0001,0.1,0.02783203125,0.8085939288139343,1.0433509349822998,0.0019186758
3061760,247,-1.2437392,0.4146466851234436,111.06066,1495,12385,-141.1361,112.22417449951172,14940,-42.35609951019287,-0.000771314257872291,202.70697994232177,0.0001,0.1,0.19052734375,0.7403161525726318,1.0436053276062012,0.0046832436
3063808,247,0.17427987,0.44628405570983887,108.20551,1496,12393,-137.26701,163.6207733154297,14950,-42.36666536331177,0.003990082145901397,276.44179763793943,0.0001,0.1,0.24951171875,0.8279644846916199,1.0437979698181152,0.012794545
3065856,247,4.282106,0.2290450930595398,25.522293,1497,12401,-18.00428,140.91136169433594,14960,-42.36620841026306,-0.0011620377481449395,283.82024841308595,0.0001,0.1,0.00634765625,0.7585736513137817,1.0437874794006348,0.00076409243
